2025-08-05 21:49:31 | INFO     | main:lifespan:33 - Starting LLM-Powered Query-Retrieval System
2025-08-05 22:17:49 | INFO     | services.embedding_service:_initialize_gemini:61 - Using Gemini model: models/embedding-001
2025-08-05 22:17:49 | INFO     | services.embedding_service:initialize:47 - Embedding service initialized with dimension: 768
2025-08-05 22:17:49 | INFO     | services.vector_store:_load_index:196 - Loaded vector store with 273 chunks
2025-08-05 22:17:49 | INFO     | services.vector_store:initialize:42 - Vector store initialized with {'provider': 'gemini', 'dimension': 768, 'model': 'models/embedding-001'}
2025-08-05 22:17:49 | INFO     | main:lifespan:41 - System initialized successfully
2025-08-05 22:18:18 | INFO     | main:lifespan:46 - Shutting down system
2025-08-05 22:18:24 | INFO     | main:lifespan:33 - Starting LLM-Powered Query-Retrieval System
2025-08-05 22:18:24 | INFO     | services.vector_store:initialize:29 - Initializing vector store...
2025-08-05 22:18:24 | INFO     | services.embedding_service:initialize:33 - Initializing embedding service with provider: gemini
2025-08-05 22:18:25 | INFO     | services.embedding_service:_initialize_gemini:61 - Using Gemini model: models/embedding-001
2025-08-05 22:18:25 | INFO     | services.embedding_service:initialize:47 - Embedding service initialized with dimension: 768
2025-08-05 22:18:25 | INFO     | services.vector_store:_load_index:196 - Loaded vector store with 273 chunks
2025-08-05 22:18:25 | INFO     | services.vector_store:initialize:42 - Vector store initialized with {'provider': 'gemini', 'dimension': 768, 'model': 'models/embedding-001'}
2025-08-05 22:18:25 | INFO     | main:lifespan:41 - System initialized successfully
2025-08-05 22:20:00 | INFO     | main:run_query:103 - Processing request with 6 questions
2025-08-05 22:20:00 | INFO     | services.document_processor:process_document:37 - Processing document from URL: https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D
2025-08-05 22:20:00 | INFO     | services.document_processor:process_document:60 - Successfully extracted 109014 characters from document
2025-08-05 22:20:00 | INFO     | services.document_processor:chunk_text:204 - Created 273 chunks from text
2025-08-05 22:20:00 | INFO     | services.vector_store:add_documents:60 - Adding 273 chunks to vector store
2025-08-05 22:22:46 | INFO     | services.vector_store:_save_index:177 - Vector store saved to disk
2025-08-05 22:22:46 | INFO     | services.vector_store:add_documents:83 - Successfully added 273 chunks to vector store
2025-08-05 22:22:46 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the grace period for premium payment?...'
2025-08-05 22:22:46 | INFO     | services.vector_store:search:105 - Searching for query: 'the grace period for premium payment? premium grac...' with top_k=3
2025-08-05 22:22:47 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:22:47 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1128 characters from 3 chunks
2025-08-05 22:22:48 | INFO     | services.query_processor:process_query:55 - Generated answer with 174 characters
2025-08-05 22:22:48 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the waiting period for pre-existing diseases?...'
2025-08-05 22:22:48 | INFO     | services.vector_store:search:105 - Searching for query: 'the waiting period for pre-existing diseases? wait...' with top_k=3
2025-08-05 22:22:48 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:22:48 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1380 characters from 3 chunks
2025-08-05 22:22:50 | INFO     | services.query_processor:process_query:55 - Generated answer with 361 characters
2025-08-05 22:22:50 | INFO     | services.query_processor:process_query:37 - Processing query: 'Does this policy cover maternity expenses?...'
2025-08-05 22:22:50 | INFO     | services.vector_store:search:105 - Searching for query: 'this policy cover maternity expenses? policy mater...' with top_k=3
2025-08-05 22:22:50 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:22:50 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1285 characters from 3 chunks
2025-08-05 22:22:55 | INFO     | services.query_processor:process_query:55 - Generated answer with 654 characters
2025-08-05 22:22:55 | INFO     | services.query_processor:process_query:37 - Processing query: 'Is there a benefit for preventive health check-ups?...'
2025-08-05 22:22:55 | INFO     | services.vector_store:search:105 - Searching for query: 'there a benefit for preventive health check-ups? b...' with top_k=3
2025-08-05 22:22:55 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:22:55 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1294 characters from 3 chunks
2025-08-05 22:22:56 | INFO     | services.query_processor:process_query:55 - Generated answer with 260 characters
2025-08-05 22:22:56 | INFO     | services.query_processor:process_query:37 - Processing query: 'How does the policy define a 'Hospital'?...'
2025-08-05 22:22:56 | INFO     | services.vector_store:search:105 - Searching for query: 'the policy define a 'Hospital'? policy hospital...' with top_k=3
2025-08-05 22:22:57 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:22:57 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1534 characters from 3 chunks
2025-08-05 22:23:02 | INFO     | services.query_processor:process_query:55 - Generated answer with 402 characters
2025-08-05 22:23:02 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the extent of coverage for AYUSH treatments?...'
2025-08-05 22:23:02 | INFO     | services.vector_store:search:105 - Searching for query: 'the extent of coverage for AYUSH treatments? cover...' with top_k=3
2025-08-05 22:23:03 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:23:03 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1348 characters from 3 chunks
2025-08-05 22:23:04 | INFO     | services.query_processor:process_query:55 - Generated answer with 372 characters
2025-08-05 22:23:04 | INFO     | main:run_query:118 - Successfully processed 6 questions
2025-08-05 22:30:17 | INFO     | main:run_query:103 - Processing request with 10 questions
2025-08-05 22:30:17 | INFO     | services.document_processor:process_document:37 - Processing document from URL: https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D
2025-08-05 22:30:18 | INFO     | services.document_processor:process_document:60 - Successfully extracted 109014 characters from document
2025-08-05 22:30:18 | INFO     | services.document_processor:chunk_text:204 - Created 273 chunks from text
2025-08-05 22:30:18 | INFO     | services.vector_store:add_documents:60 - Adding 273 chunks to vector store
2025-08-05 22:33:14 | INFO     | services.vector_store:_save_index:177 - Vector store saved to disk
2025-08-05 22:33:14 | INFO     | services.vector_store:add_documents:83 - Successfully added 273 chunks to vector store
2025-08-05 22:33:14 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the grace period for premium payment under the National Parivar Mediclaim Plus Policy?...'
2025-08-05 22:33:14 | INFO     | services.vector_store:search:105 - Searching for query: 'the grace period for premium payment under the Nat...' with top_k=3
2025-08-05 22:33:14 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:14 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1102 characters from 3 chunks
2025-08-05 22:33:15 | INFO     | services.query_processor:process_query:55 - Generated answer with 207 characters
2025-08-05 22:33:15 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the waiting period for pre-existing diseases (PED) to be covered?...'
2025-08-05 22:33:15 | INFO     | services.vector_store:search:105 - Searching for query: 'the waiting period for pre-existing diseases (PED)...' with top_k=3
2025-08-05 22:33:16 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:16 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1359 characters from 3 chunks
2025-08-05 22:33:17 | INFO     | services.query_processor:process_query:55 - Generated answer with 318 characters
2025-08-05 22:33:17 | INFO     | services.query_processor:process_query:37 - Processing query: 'Does this policy cover maternity expenses, and what are the conditions?...'
2025-08-05 22:33:17 | INFO     | services.vector_store:search:105 - Searching for query: 'this policy cover maternity expenses, and the cond...' with top_k=3
2025-08-05 22:33:17 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:17 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1285 characters from 3 chunks
2025-08-05 22:33:19 | INFO     | services.query_processor:process_query:55 - Generated answer with 828 characters
2025-08-05 22:33:19 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the waiting period for cataract surgery?...'
2025-08-05 22:33:19 | INFO     | services.vector_store:search:105 - Searching for query: 'the waiting period for cataract surgery? waiting p...' with top_k=3
2025-08-05 22:33:20 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:20 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1341 characters from 3 chunks
2025-08-05 22:33:22 | INFO     | services.query_processor:process_query:55 - Generated answer with 147 characters
2025-08-05 22:33:22 | INFO     | services.query_processor:process_query:37 - Processing query: 'Are the medical expenses for an organ donor covered under this policy?...'
2025-08-05 22:33:22 | INFO     | services.vector_store:search:105 - Searching for query: 'the medical expenses for an organ donor covered un...' with top_k=3
2025-08-05 22:33:22 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:22 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1382 characters from 3 chunks
2025-08-05 22:33:23 | INFO     | services.query_processor:process_query:55 - Generated answer with 635 characters
2025-08-05 22:33:23 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the No Claim Discount (NCD) offered in this policy?...'
2025-08-05 22:33:23 | INFO     | services.vector_store:search:105 - Searching for query: 'the No Claim Discount (NCD) offered in this policy...' with top_k=3
2025-08-05 22:33:24 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:24 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1378 characters from 3 chunks
2025-08-05 22:33:25 | INFO     | services.query_processor:process_query:55 - Generated answer with 262 characters
2025-08-05 22:33:25 | INFO     | services.query_processor:process_query:37 - Processing query: 'Is there a benefit for preventive health check-ups?...'
2025-08-05 22:33:25 | INFO     | services.vector_store:search:105 - Searching for query: 'there a benefit for preventive health check-ups? b...' with top_k=3
2025-08-05 22:33:26 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:26 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1294 characters from 3 chunks
2025-08-05 22:33:27 | INFO     | services.query_processor:process_query:55 - Generated answer with 260 characters
2025-08-05 22:33:27 | INFO     | services.query_processor:process_query:37 - Processing query: 'How does the policy define a 'Hospital'?...'
2025-08-05 22:33:27 | INFO     | services.vector_store:search:105 - Searching for query: 'the policy define a 'Hospital'? policy hospital...' with top_k=3
2025-08-05 22:33:27 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:27 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1534 characters from 3 chunks
2025-08-05 22:33:30 | INFO     | services.query_processor:process_query:55 - Generated answer with 402 characters
2025-08-05 22:33:30 | INFO     | services.query_processor:process_query:37 - Processing query: 'What is the extent of coverage for AYUSH treatments?...'
2025-08-05 22:33:30 | INFO     | services.vector_store:search:105 - Searching for query: 'the extent of coverage for AYUSH treatments? cover...' with top_k=3
2025-08-05 22:33:31 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:31 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 1348 characters from 3 chunks
2025-08-05 22:33:32 | INFO     | services.query_processor:process_query:55 - Generated answer with 372 characters
2025-08-05 22:33:32 | INFO     | services.query_processor:process_query:37 - Processing query: 'Are there any sub-limits on room rent and ICU charges for Plan A?...'
2025-08-05 22:33:32 | INFO     | services.vector_store:search:105 - Searching for query: 'there any sub-limits on room rent and ICU charges ...' with top_k=3
2025-08-05 22:33:33 | INFO     | services.vector_store:search:127 - Found 3 search results
2025-08-05 22:33:33 | INFO     | services.vector_store:get_relevant_context:157 - Generated context with 2309 characters from 3 chunks
2025-08-05 22:33:34 | INFO     | services.query_processor:process_query:55 - Generated answer with 237 characters
2025-08-05 22:33:34 | INFO     | main:run_query:118 - Successfully processed 10 questions
2025-08-05 22:52:09 | INFO     | main:lifespan:46 - Shutting down system
2025-08-07 08:21:33 | INFO     | main:lifespan:35 - Starting LLM-Powered Query-Retrieval System
2025-08-07 08:21:33 | INFO     | services.vector_store:initialize:30 - Initializing vector store...
2025-08-07 08:21:33 | INFO     | services.embedding_service:initialize:34 - Initializing embedding service with provider: gemini
2025-08-07 08:21:33 | INFO     | services.embedding_service:_initialize_gemini:54 - Using Gemini model: models/embedding-001
2025-08-07 08:21:34 | INFO     | services.embedding_service:initialize:39 - Embedding service initialized with dimension: 768
2025-08-07 08:21:34 | INFO     | services.embedding_service:initialize:40 - Using Gemini embeddings for optimal performance
2025-08-07 08:21:34 | INFO     | services.vector_store:_load_index:205 - Loaded vector store with 273 chunks
2025-08-07 08:21:34 | INFO     | services.vector_store:initialize:43 - Vector store initialized with {'provider': 'gemini', 'dimension': 768, 'model': 'models/embedding-001'}
2025-08-07 08:21:34 | INFO     | main:lifespan:43 - System initialized successfully
2025-08-07 08:25:05 | INFO     | main:run_query:105 - Processing request with 2 questions
2025-08-07 08:25:05 | INFO     | services.document_processor:process_document:38 - Processing document from URL: https://example.com/document.pdf
2025-08-07 08:25:35 | ERROR    | services.document_processor:process_document:69 - Error processing document: 404 Client Error: Not Found for url: https://example.com/document.pdf
2025-08-07 08:25:35 | ERROR    | main:run_query:131 - Error processing request: 404 Client Error: Not Found for url: https://example.com/document.pdf
2025-08-07 08:26:17 | INFO     | main:run_query:105 - Processing request with 3 questions
2025-08-07 08:26:17 | INFO     | services.document_processor:process_document:38 - Processing document from URL: https://hackrx.blob.core.windows.net/assets/policy.pdf?sv=2023-01-03&st=2025-07-04T09%3A11%3A24Z&se=2027-07-05T09%3A11%3A00Z&sr=b&sp=r&sig=N4a9OU0w0QXO6AOIBiu4bpl7AXvEZogeT%2FjUHNO7HzQ%3D
